"";"TCGA.OR.A5JZ";"TCGA.OR.A5L5";"TCGA.OR.A5JF";"TCGA.OR.A5LO";"TCGA.OR.A5KT";"TCGA.OR.A5L4";"TCGA.OR.A5KU";"TCGA.PK.A5H9";"TCGA.OR.A5JS";"TCGA.OR.A5LR";"TCGA.OR.A5LC";"TCGA.OR.A5JA";"TCGA.OR.A5JT";"TCGA.OR.A5J8";"TCGA.PA.A5YG";"TCGA.OR.A5LP";"TCGA.OR.A5LJ";"TCGA.OR.A5JL";"TCGA.OR.A5K4";"TCGA.OU.A5PI";"TCGA.OR.A5JJ";"TCGA.P6.A5OF";"TCGA.OR.A5K8";"TCGA.OR.A5L8"
"TRIL";8,08236270162288;9,00476007915877;8,46877045904991;8,53835705362954;7,9751601520637;8,20022829434335;7,06450626021147;10,3600212119512;6,18938751717417;8,56882735679349;7,68671754264387;7,1394717642333;7,14167275626993;12,3793206709288;7,44189993216246;7,59461036300927;8,52615599627227;9,29137953024866;6,87852292602863;8,1237392521001;9,3801504004401;7,38952318963267;7,04515592891052;8,12492508972175
"TRIM11";9,72412047494728;9,71757700708012;10,2804014588709;9,43682698491181;10,8872585123002;9,98851881444963;10,1283571224412;9,74699333652355;10,725516421398;9,78531597284757;11,3850429376957;10,5553718993652;9,243414436354;10,38220635383;9,5369851526613;9,58287215629796;10,4631122953772;9,40427859465844;9,70228794886955;10,0419568084377;10,0285219824069;10,3139999367904;9,9856591201463;9,89472515907312
"TRIM16";10,4135549275593;10,2713589715628;10,9253301639858;11,6213303267952;12,0327769866866;9,9865677280438;9,38430858317664;10,2833798358966;11,3190637541512;10,9033089218911;11,2854292428243;11,2577267930586;10,5846347101371;10,157066387767;10,305114607862;11,1947834215772;9,53247190869089;11,2383763958022;9,50280566999396;10,5081549777038;9,89700853069194;10,9744906066875;10,0189452906146;11,355733529421
"TRIM22";11,6403812946612;10,5206958701546;7,94949608019181;7,34028212677283;9,61701947266515;8,67920829677358;8,25547816534985;10,5282082356211;7,07663480923035;10,7567575439372;9,16814676377059;7,18489500350794;10,489922032098;11,0187752483259;9,92770409822742;10,7160998589318;9,19407238511706;8,47895086503014;8,68628471156619;8,20801407584343;9,60295159394637;8,36251538203546;7,89150783278408;7,39201940088959
"TRIM23";10,7128366202494;9,95220191807358;9,91108615022214;11,2097490012217;9,2917105834287;10,4877750712712;10,346098631206;9,79528484023028;10,7451793954117;10,2516863249454;9,07844059144095;10,0980459292391;10,6608004845168;8,59670935155997;10,2660229971993;10,5625794125877;10,087555385506;10,8831800982892;10,6366824185568;10,8759626010056;9,66786619783002;10,1160264229622;10,6272664988435;10,7536183030665
"TRIM28";12,7252300116046;12,5845895754523;13,6223710491548;13,9826468077699;13,3883660932941;13,2918749534548;13,6791221065669;12,6503361680681;13,1272911008171;12,6530815017332;14,0454349925461;13,4724021725005;12,4688551956774;13,516317648653;13,2406393516487;13,3888003563446;14,1387035484127;12,2598250780368;12,7397423985451;13,4353527299607;13,8157462724604;13,3802871540546;13,7416212043548;14,1443309021658
"TRIM32";9,49837999407669;9,17000603257658;10,4780942516729;9,89470584309437;9,46729749125153;8,67435438582596;9,36242676602314;10,6369225271965;9,98332459506024;9,20702537965566;9,22712664094441;9,23116299682635;8,8081774203089;9,8751037070971;8,85190513721302;8,92207920873166;9,82748635867477;9,21086987256916;8,50914606056304;11,206141120375;10,8951318040889;9,95474740266572;10,3086083200196;10,7191848970695
"TRIM37";9,8218956118056;9,379912016947;9,36138332584622;10,2785542766917;9,9775587607664;10,0001701841792;10,5805657639578;9,84307871374087;9,41322229509189;9,13870132393933;10,0594288038737;9,74075338405573;9,51659440046233;10,385472312374;9,59356854068063;9,90747065039201;9,39516415241125;9,9115161190034;9,97742454342874;9,74359022655328;9,60150739316017;9,16983637996938;8,92784021955482;9,82063125139746
"TRIM39";9,29121461646008;9,40980216295367;9,19367841641627;9,39922509009623;8,76439113167733;9,52036505324372;9,56210282485156;9,33912845356095;9,99432504121991;9,30031544652649;8,64060208787644;9,9134806185786;9,50240732753717;9,30176675367423;9,21895532192316;9,3643292364025;9,42517960474228;9,88972010346257;9,46884561439055;9,73655702090092;9,04801340818768;8,85315873360159;9,28371760432621;9,56939177171476
"TRIM44";10,8740575826937;9,36980905881007;9,54247125615698;10,624661904973;9,3417615677934;11,2929847237737;9,63429280370208;11,2950809811081;10,5851140913102;9,87429186607785;8,52495639767528;10,1513294343827;10,3710995376131;9,26673382127954;10,8913573742416;11,0535990909631;9,75108247583098;10,5538334798487;10,4536281676647;10,3327999349958;9,32168489806747;10,4122387969713;9,13207745769234;10,9773602761186
"TRIM45";6,92592725469178;7,91452188438216;8,38194676164133;8,59345474044483;8,4119134250054;7,59193646043987;8,45254800357582;9,08435530253265;9,69168766807319;8,57459864100418;7,69613588474188;7,70088341406593;8,04877290943442;7,06776940514736;7,28713399049999;8,09974692754676;9,66569292493921;7,07851839950442;8,6063379377325;7,8359682684322;8,62381482515305;8,11316293916455;8,14047385132911;9,02168544823476
"TRIM47";11,5422059630486;10,7535312391454;9,79986312046545;9,36990174147708;10,557781590993;9,23145493472284;11,4483676790996;12,5327966214923;10,7219123516722;11,44690124614;11,4064325057366;10,118685768388;10,6861046643494;12,3752208168042;10,4576079323562;10,9875507813782;9,23702596349041;8,9921726520602;11,3539542610465;10,0433820471531;10,8856775523516;9,87303331037802;9,68743068576854;8,42328627583691
"TRIM4";11,1524316020315;9,53982514544873;11,6896813864441;11,5807637230581;11,7653915562733;11,7000194608985;11,4461429430835;10,9883336032583;10,4858922176781;7,32991943439385;10,1037671416216;11,0733119226896;11,1864322723751;10,6675385146245;10,9100284558607;11,640321574966;11,699086310127;11,7222539263028;10,4394623715917;11,1582907231965;10,723993211171;11,5386733837811;11,460277259076;11,6783748296889
"TRIM50";6,22639910432985;8,27419250119246;7,61318884623208;5,83942754673181;5,53935043372574;11,0372519573331;6,4183048113318;5,40760364722362;10,4117640087856;7,53618671008858;7,76929426222499;9,34074246320532;7,53232467552847;6,34925492049776;11,9716697396153;9,75034807539985;8,80313239004274;11,6520596001418;5,91643249824429;7,5816292244088;6,24706415650257;7,15095430194054;8,18542777929098;5,49345280053534
"TRIM59";7,87431608795512;7,02927297590862;7,67839178717755;8,03207571712268;8,30621323076406;7,58147743390745;8,34785895336548;7,43922802828591;8,82883642952371;7,53618671008858;9,16479807682098;7,80191601021481;7,52521421004918;7,95407562176163;6,90227780339197;7,00145717716976;8,39914321898847;7,58826714650718;8,48378029093015;7,84260084506945;8,57151264252569;7,28501707476427;8,01314460795613;8,60003517382745
"TRIM61";6,45235998739701;5,61788970354184;7,7868206555826;7,05861443246785;5,74573809952829;4,92061727977843;7,96952571207504;6,50871875165793;8,18338370183799;7,01922943574742;5,16181383924824;6,73274070213954;7,45953305228015;5,19970944685116;5,1089027484295;5,09639113103538;4,85264537923991;8,32241664281653;4,87807240069978;6,42360261801034;6,76175786416808;6,61223443787973;5,08077982984778;6,9696506681915
"TRIM74";5,24017631610679;6,13409707386929;6,15549068726847;6,53000213582555;5,45798857553838;6,57330081473146;5,35724089528069;5,94387521065173;6,18938751717417;6,6378649340779;6,52522285828658;6,6148114525008;6,12905205564232;5,99332354299484;8,4929602894278;6,52027427944359;6,42874300892389;10,2820000297981;5,47079570056775;5,41623768307623;5,71081482795807;5,49911712264785;5,68387556327569;5,38362031306262
"TRIM7";6,04750010807153;7,44654650256762;6,35630917377617;8,16686541208172;6,30679178074337;5,47635324149642;6,94776728526732;5,689995194652;7,12244892730606;6,96582984416226;9,64010662653258;6,60101632042411;5,89791922645612;5,79703246682468;5,9657884330578;6,98299683417688;9,89200884346091;6,34786033286422;7,85632959084442;8,8903130218732;7,71802925061837;9,06638968900201;8,3653334109551;7,87167947439064
"TRIM9";7,77484627232095;8,43461265889978;5,93116871115071;7,30906438056201;6,88710660816281;9,53646594928095;8,01060606347545;6,17918536174737;6,07481682893993;9,42024634360566;5,81274924649735;7,30460703518846;7,87093071474027;9,41327471056973;10,2861779185042;10,6010590747217;5,75303299147494;6,62653067327807;7,40704035472703;8,44754828820155;6,92496670105038;5,95723436343015;6,36022381429197;5,83020028407623
"TRIP10";13,3442002942499;12,5568409497469;10,2756140859488;12,0107182164841;10,3311090357329;12,1375617844173;12,4233258457658;12,3106756087311;11,1528143908784;13,0285849404109;12,0888622166266;12,0400738075888;12,0573070520204;11,5792686620752;11,7440074215725;12,1392571031749;10,4097422816257;10,6786639187949;12,407558036622;10,0448058778293;11,2318660392123;11,9667128654606;13,4942636336271;12,1042190215716
"TRIP12";12,0835609928095;11,1717237166689;11,2075320618186;11,9587985903811;12,0315085437079;11,7765020735841;11,5402285560485;12,3470816937607;11,7276091092753;11,4901270331824;11,8552991349013;11,5154216349622;11,6696715091932;12,0695090049149;11,5441790351778;11,9584610298994;11,3182162765155;11,9710320934733;11,4058647002631;11,8373332689666;11,0576029654917;11,491140310146;10,903765724153;12,4711578866724
"TRIP13";8,73607403725637;6,41984178012846;7,61318884623208;7,1052081766642;7,55666636806024;8,31724613464988;7,57817320451235;6,30839439132856;7,9795069237025;6,92901203565336;10,9243799741866;9,39631804701849;7,51088361876145;9,57087397088859;7,37035586335551;7,00145717716976;9,67196293614653;7,61388514380898;8,75848956238737;7,59747306611337;9,21043761435982;8,23518896602189;9,04576674876687;7,80310701113153
"TRIT1";9,48025811186468;9,36980905881007;9,26150867431248;8,86490969220367;9,08188232058169;8,91133933596889;9,41803584298434;9,40723293811639;8,06230423310099;9,13870132393933;9,32335615886626;9,25831616122983;9,01496265449616;9,53894420925629;9,08053005608615;8,69398200342846;8,03342020020564;8,55939802037802;9,02154356451703;8,78495896394637;9,23301282472116;8,79285774534379;9,09348662680359;8,85897029180721
"TRMT11";9,17364147650342;9,01258005609698;8,58985608243624;8,44623907198652;8,26337910279677;9,29280073828858;8,34145508461232;9,1940885041898;8,38324231255073;8,37065752806419;8,05111046278662;8,58763136105153;9,04221480844757;9,50027274169866;9,04486453972456;8,86714687519534;8,78875035152914;9,58755033443364;8,772504208915;8,76777537743859;8,14340774445963;8,79065654830708;8,47780278292766;8,60289900904132
"TRMT2A";10,2151172930131;10,9016739127756;10,5332795196609;11,2763776996576;11,8185748843712;9,69547205296611;10,6479432832447;9,89656228841782;11,673290874697;10,3166086611613;11,2976914657712;10,5324849735248;10,8510964183823;10,1826388784715;10,255352116788;10,2300343059546;10,7213023852648;10,3945881395231;10,4772884821922;10,2684533056516;11,7094351995207;10,7414870943633;10,4030136053482;10,849243546866
"TRNP1";8,70065942971564;8,86485951429596;7,39706132846695;7,26902110569812;8,33130953163437;9,2511114242469;7,66356708062033;7,81118884587926;6,30785550342969;9,30378545660809;9,52476907543981;7,65707554708314;8,83677658526874;7,53903823296541;7,13033511174924;7,84493360141135;9,25385450280759;7,74698515113526;6,85130001020104;7,69630882675583;6,62446213394438;8,50383784602351;8,47780278292766;6,36192865494546
"TROAP";8,41926362696936;6,27598693868487;6,64910547847322;8,60611642439006;8,93733612050915;8,4876594529542;7,04843534520058;6,06771513864554;9,14873303970776;6,6378649340779;11,0538276853831;10,1701272113105;7,92559495673979;9,62855366184369;5,9657884330578;6,35022029816967;10,3620927504107;7,95086501881505;8,99491689596837;7,35737958181185;9,82460314930011;8,17886687889328;9,26994527033616;6,18814654681043
"TROVE2";10,3394356483189;10,9009733042812;10,3181386719383;10,3994640577707;11,3212412039628;11,0781200523881;10,8420784981097;11,0740816507554;11,0372254169989;10,8076877710644;11,3756747071676;10,6481903413076;10,4745729898392;10,652707946411;10,6638436099011;10,5737850895039;10,6915422954013;10,8370509375816;10,4449272374988;10,2926215327371;10,6456388143151;10,9092139389549;10,8212932290547;10,8065618234613
"TRPM3";5,66178409019845;5,46174205969575;6,04036272991918;6,58550046225157;5,26321156685856;5,98681078648046;6,33691686592796;5,373064870335;5,57721816348789;5,08715274513296;6,10223689195985;5,74881507312017;6,10798891495066;5,01853955231447;5,32573895352244;6,68178648583152;6,4759108575122;5,42394009628305;5,68279580608789;5,78301140917132;7,29978336662653;6,23228607929805;6,61553777268884;7,14167528624333
"TRPM4";8,08236270162288;9,08358443465071;9,97056531024812;10,1004860618253;9,18605996084264;8,98367620644059;10,0870541899042;8,62048955495144;9,44420510015975;7,79773749421305;10,3824045900303;10,1723226841793;9,27297883231005;9,77027999665698;9,17633943571163;9,35742195344962;10,3965583773003;7,92566059509034;6,82350588921909;9,76275632786087;10,0509071561215;10,5754406414116;9,74825495170652;8,68084621988503
"TRPM7";10,2912838117575;10,2571917928013;9,81093859286966;10,7655845935548;9,89900951739553;9,08577828274714;10,2421904286247;11,2848976120342;10,5146472333289;10,0702266219653;10,0247951779703;10,6008990475437;10,281580226341;11,19520459711;9,70190285141001;10,0210186551642;10,2576310238563;11,2847721903817;9,96530321640395;9,03512826079644;9,59571606189574;9,70476941085801;9,87184116346245;10,3520175310335
"TRPS1";11,3682001168604;10,3909683934125;11,267417568272;8,98594744170722;8,25465565251137;9,06370769002467;8,93664744581482;9,28033023320467;9,48166317467294;9,52798452144179;6,89227268521779;8,15083769817358;11,8819548255044;10,0007759521931;8,62588616843766;8,93607028190984;7,85594126813809;8,01914128352723;9,67649007970253;9,32521275361311;10,4732932633082;10,3359984036141;9,4517038777806;10,6730880826326
"TRRAP";12,1900229903182;11,4050397537018;11,9881540912067;12,6041595016098;10,669660950954;12,0728633443616;11,3407071238309;12,0940559186282;11,9942678490771;12,2905420784467;11,5101844496061;12,3104954718419;12,5475281773409;11,9086175097171;11,981411771705;12,763121455564;11,6117567268343;11,9342623442176;11,5588271337897;11,6601768919579;11,9019576388508;11,5245441770027;11,5807535435335;12,142224517993
"TSC22D3";14,7498068580345;13,3493633593385;13,8432219097422;14,8291596092993;14,3453900342453;14,7974883147757;15,1321929188156;12,9763491543831;14,2006145006424;15,1345278740612;13,3715431504261;13,9419903711533;14,7946698548813;14,6313518551797;13,7698978742614;13,9619960337221;12,6854742726994;14,5496322862324;15,3031417792936;14,3830299517806;13,6942696380944;15,0047451382159;14,2516936740852;12,8081587227849
"TSC22D4";12,9121375614658;12,2242062642531;12,551823306644;12,17741386208;12,3244991623768;12,2261724858937;12,930972721677;11,0084690441259;11,5705133935102;12,745164634039;12,2430410150816;12,3918485059231;13,950256154165;12,6625865277672;12,4134481597982;12,841068491469;12,1610297085089;12,2946149010066;13,7775666713745;12,34013205452;12,0246535606371;12,9484435873689;13,1483976810907;11,823339662879
"TSC2";11,9938963217774;11,5599592405034;11,6082760381695;11,2499939089294;11,1841159194425;12,0473656187921;11,565727565517;11,5257830606741;11,3809261267441;12,3790240773099;11,9037319484686;11,7347261268899;12,432177751016;11,381295055463;11,5954455583524;12,2502538646911;11,0067846994107;10,8229194869671;12,4385608004398;11,8216448390204;11,5378713964486;11,8859978158219;11,4047220983589;11,7845981936438
"TSEN2";9,00266225137765;8,98369625704782;8,6943163664936;8,44623907198652;8,78869083395755;8,70323426128827;8,4346221402029;8,73345336323074;8,981654260222;9,32101105947803;8,68342898801321;8,355130957125;8,63328073870412;7,54498735040051;8,7109593511646;8,69672646381304;9,36063111126031;8,49608786965311;8,99491689596837;8,31630689342611;8,64364961028816;7,89968645252437;8,88326112464851;9,2898837346912
"TSEN54";9,78019755191183;9,915193343473;9,55702066027702;10,2416274300386;10,9557377782234;9,84297679189415;10,4999076268493;10,4980042013496;9,33192614534993;9,69048070903054;11,0673200756358;10,2208569155668;9,28960389069213;10,487018887914;9,68753553189381;9,45931714950625;9,82748635867477;9,82768598925867;10,1236479907929;9,37591074510164;9,75097276968089;9,65612783092413;10,039365381979;9,49754714246683
"TSNARE1";8,82096306115665;9,61357892126025;9,22716613008019;9,01467743668506;8,4119134250054;7,67291067095505;8,81286132444283;8,70544711712567;8,76471636574814;9,51607191838697;9,03507046902261;7,91748800328311;9,22840117831663;6,85936363385685;8,54506481008438;8,54958872119425;8,80599157481482;8,16816456411421;9,76132912178349;8,70776115335239;9,42820710227402;9,45300955587558;8,65821590308192;9,95182161398233
"TSN";11,6594691635856;11,5162574065439;11,3218236658549;11,0795438264514;11,5721693960306;11,7065501921458;11,3206069924619;11,4433123523124;11,4092104894197;11,4717600730026;11,8956878696521;11,171485052532;11,3761818490238;11,6303912997596;11,315886442133;11,4732881443605;11,4849487427515;11,7717823647947;11,564861644402;11,5711298665155;11,4483993493194;10,941232330309;11,3020341876252;11,4303149815252
"TSPAN10";7,49019485722439;8,5539900773654;7,50098959837101;5,7302776828045;6,9102930959205;5,59248263913661;8,62043718567786;7,5066740306202;7,02115052534779;10,2695231942933;5,89284816624883;7,54461164868013;7,88755301441314;5,88886173092608;7,86575241332307;6,20502039038984;5,24951696015539;6,11221725319805;8,50494955060744;6,53249568521455;6,03170219412842;5,73262562074201;8,02969934899235;7,89538464405641
